ID;LABEL;DICE
212318;WhiteMatter;0.840975893133
212318;GreyMatter;0.789423041558
212318;Ventricles;0.237417853455
201111;WhiteMatter;0.854913441991
201111;GreyMatter;0.812121457771
201111;Ventricles;0.332306993413
190031;WhiteMatter;0.824472806556
190031;GreyMatter;0.800137669151
190031;Ventricles;0.236689625014
857263;WhiteMatter;0.833072817836
857263;GreyMatter;0.807407179218
857263;Ventricles;0.260281574701
211720;WhiteMatter;0.814673779329
211720;GreyMatter;0.769084606965
211720;Ventricles;0.196535551428
856766;WhiteMatter;0.826263143732
856766;GreyMatter;0.809447238665
856766;Ventricles;0.380236773276
198451;WhiteMatter;0.828945663054
198451;GreyMatter;0.805649192327
198451;Ventricles;0.257490337259
188347;WhiteMatter;0.83952310989
188347;GreyMatter;0.819466026348
188347;Ventricles;0.355613695825
298051;WhiteMatter;0.79020169005
298051;GreyMatter;0.733311776549
298051;Ventricles;0.310579839429
192540;WhiteMatter;0.787452493848
192540;GreyMatter;0.800096275629
192540;Ventricles;0.145679581796
899885;WhiteMatter;0.839642368531
899885;GreyMatter;0.813334445134
899885;Ventricles;0.326525698463
245333;WhiteMatter;0.8257517494
245333;GreyMatter;0.802994659655
245333;Ventricles;0.3339558206
211417;WhiteMatter;0.843546549821
211417;GreyMatter;0.808638277004
211417;Ventricles;0.253181968399
397760;WhiteMatter;0.821172314488
397760;GreyMatter;0.785783435819
397760;Ventricles;0.267980419229
214423;WhiteMatter;0.813675108643
214423;GreyMatter;0.805239465573
214423;Ventricles;0.165793389773
366446;WhiteMatter;0.846972168838
366446;GreyMatter;0.809027939452
366446;Ventricles;0.259123055163
414229;WhiteMatter;0.824217736536
414229;GreyMatter;0.757164188074
414229;Ventricles;0.208736544091
199655;WhiteMatter;0.817219083177
199655;GreyMatter;0.799691266122
199655;Ventricles;0.14597790133
280739;WhiteMatter;0.850311129522
280739;GreyMatter;0.806756111119
280739;Ventricles;0.240183183849
672756;WhiteMatter;0.836675463541
672756;GreyMatter;0.802614287915
672756;Ventricles;0.254046349575
756055;WhiteMatter;0.774896066291
756055;GreyMatter;0.767133262972
756055;Ventricles;0.189549429585
196750;WhiteMatter;0.812279449466
196750;GreyMatter;0.815367187147
196750;Ventricles;0.232920511254
654754;WhiteMatter;0.830614532096
654754;GreyMatter;0.803769474324
654754;Ventricles;0.23342048966
751348;WhiteMatter;0.831877568751
751348;GreyMatter;0.801415810216
751348;Ventricles;0.322726967274
189450;WhiteMatter;0.817363707041
189450;GreyMatter;0.803829616816
189450;Ventricles;0.233980698915
499566;WhiteMatter;0.812482982084
499566;GreyMatter;0.80684148381
499566;Ventricles;0.193060324791
221319;WhiteMatter;0.832272130685
221319;GreyMatter;0.802213175397
221319;Ventricles;0.275505961562
239944;WhiteMatter;0.83640292428
239944;GreyMatter;0.80694452931
239944;Ventricles;0.29928850884
208226;WhiteMatter;0.85518491046
208226;GreyMatter;0.813335750209
208226;Ventricles;0.227135198711
792564;WhiteMatter;0.840155516374
792564;GreyMatter;0.816295077663
792564;Ventricles;0.236218856787
