ID;LABEL;DICE
212318;WhiteMatter;0.847679838713
212318;GreyMatter;0.80105638528
212318;Ventricles;0.192559088057
201111;WhiteMatter;0.859609078657
201111;GreyMatter;0.819819725077
201111;Ventricles;0.248083715338
190031;WhiteMatter;0.815879071149
190031;GreyMatter;0.801508776629
190031;Ventricles;0.194706396122
857263;WhiteMatter;0.82944178472
857263;GreyMatter;0.81004623123
857263;Ventricles;0.22255987163
211720;WhiteMatter;0.821700832253
211720;GreyMatter;0.773742474267
211720;Ventricles;0.196817946891
856766;WhiteMatter;0.82894585785
856766;GreyMatter;0.814628703144
856766;Ventricles;0.306404376416
198451;WhiteMatter;0.827620320792
198451;GreyMatter;0.813407531948
198451;Ventricles;0.209592935697
188347;WhiteMatter;0.837728085755
188347;GreyMatter;0.819352451263
188347;Ventricles;0.285044841238
298051;WhiteMatter;0.801809462043
298051;GreyMatter;0.748980106023
298051;Ventricles;0.278468053423
192540;WhiteMatter;0.823715950157
192540;GreyMatter;0.818019580353
192540;Ventricles;0.115948575824
899885;WhiteMatter;0.843194718705
899885;GreyMatter;0.823781327356
899885;Ventricles;0.248867876921
245333;WhiteMatter;0.833356354719
245333;GreyMatter;0.810171275772
245333;Ventricles;0.282651088871
211417;WhiteMatter;0.845638197976
211417;GreyMatter;0.813740711741
211417;Ventricles;0.200591545536
397760;WhiteMatter;0.82949075247
397760;GreyMatter;0.799838984312
397760;Ventricles;0.226365735071
214423;WhiteMatter;0.849033208918
214423;GreyMatter;0.835801005305
214423;Ventricles;0.113077921864
366446;WhiteMatter;0.852160463141
366446;GreyMatter;0.814346432495
366446;Ventricles;0.215874189262
414229;WhiteMatter;0.827602112228
414229;GreyMatter;0.763842028144
414229;Ventricles;0.187629785514
199655;WhiteMatter;0.818591595704
199655;GreyMatter;0.802921401565
199655;Ventricles;0.142700359054
280739;WhiteMatter;0.854111797463
280739;GreyMatter;0.818025563998
280739;Ventricles;0.181593403247
672756;WhiteMatter;0.845079441532
672756;GreyMatter;0.812084954882
672756;Ventricles;0.21436343852
756055;WhiteMatter;0.791257722951
756055;GreyMatter;0.784431325237
756055;Ventricles;0.174100439034
196750;WhiteMatter;0.845559657087
196750;GreyMatter;0.835925509306
196750;Ventricles;0.176173427416
654754;WhiteMatter;0.841564986388
654754;GreyMatter;0.815443746915
654754;Ventricles;0.202089185071
751348;WhiteMatter;0.83814542228
751348;GreyMatter;0.809975631312
751348;Ventricles;0.276650955133
189450;WhiteMatter;0.820131074866
189450;GreyMatter;0.809823995374
189450;Ventricles;0.179558040988
499566;WhiteMatter;0.827790362045
499566;GreyMatter;0.822548044497
499566;Ventricles;0.159917153996
221319;WhiteMatter;0.835494461405
221319;GreyMatter;0.810241880548
221319;Ventricles;0.180412282066
239944;WhiteMatter;0.843317236455
239944;GreyMatter;0.815506833697
239944;Ventricles;0.263529040041
208226;WhiteMatter;0.859518355956
208226;GreyMatter;0.824392801179
208226;Ventricles;0.177618138361
792564;WhiteMatter;0.849292454513
792564;GreyMatter;0.826391284148
792564;Ventricles;0.194001776477
