ID;LABEL;DICE
212318;WhiteMatter;0.847697508012
212318;GreyMatter;0.792782414815
212318;Ventricles;0.235670798263
201111;WhiteMatter;0.858627806429
201111;GreyMatter;0.814229097951
201111;Ventricles;0.308714780492
190031;WhiteMatter;0.82297296236
190031;GreyMatter;0.797948904341
190031;Ventricles;0.234708149437
857263;WhiteMatter;0.833891157115
857263;GreyMatter;0.806331638062
857263;Ventricles;0.269689987432
211720;WhiteMatter;0.827705991586
211720;GreyMatter;0.768808415288
211720;Ventricles;0.218235979795
856766;WhiteMatter;0.830852397083
856766;GreyMatter;0.809659201906
856766;Ventricles;0.376967023022
198451;WhiteMatter;0.832424164211
198451;GreyMatter;0.804674873344
198451;Ventricles;0.261402352417
188347;WhiteMatter;0.842522437966
188347;GreyMatter;0.817943247586
188347;Ventricles;0.351104637588
298051;WhiteMatter;0.80027946079
298051;GreyMatter;0.736730539293
298051;Ventricles;0.333183990442
192540;WhiteMatter;0.822119470517
192540;GreyMatter;0.807832223912
192540;Ventricles;0.132838191851
899885;WhiteMatter;0.842650909782
899885;GreyMatter;0.814993085767
899885;Ventricles;0.316536374048
245333;WhiteMatter;0.832922715301
245333;GreyMatter;0.802517974546
245333;Ventricles;0.341164367744
211417;WhiteMatter;0.847426646388
211417;GreyMatter;0.810102786185
211417;Ventricles;0.250386724793
397760;WhiteMatter;0.829815481948
397760;GreyMatter;0.790210342599
397760;Ventricles;0.273314382446
214423;WhiteMatter;0.839271845632
214423;GreyMatter;0.817823108062
214423;Ventricles;0.150982490494
366446;WhiteMatter;0.853597367697
366446;GreyMatter;0.80920765588
366446;Ventricles;0.265478235648
414229;WhiteMatter;0.830962476922
414229;GreyMatter;0.755845480261
414229;Ventricles;0.220049517457
199655;WhiteMatter;0.810131529917
199655;GreyMatter;0.786214998136
199655;Ventricles;0.160004506716
280739;WhiteMatter;0.85252674279
280739;GreyMatter;0.807135746398
280739;Ventricles;0.236766449433
672756;WhiteMatter;0.845718835462
672756;GreyMatter;0.803929664435
672756;Ventricles;0.263188141787
756055;WhiteMatter;0.729370504481
756055;GreyMatter;0.682457756568
756055;Ventricles;0.206443967114
196750;WhiteMatter;0.838369138369
196750;GreyMatter;0.823655637613
196750;Ventricles;0.209514812256
654754;WhiteMatter;0.842341769676
654754;GreyMatter;0.809175467884
654754;Ventricles;0.242820711831
751348;WhiteMatter;0.839056717898
751348;GreyMatter;0.802892910452
751348;Ventricles;0.33182435883
189450;WhiteMatter;0.817746559546
189450;GreyMatter;0.802216619237
189450;Ventricles;0.222904442882
499566;WhiteMatter;0.830708810344
499566;GreyMatter;0.814013292738
499566;Ventricles;0.190602856208
221319;WhiteMatter;0.833308960691
221319;GreyMatter;0.803896220752
221319;Ventricles;0.240105631781
239944;WhiteMatter;0.8428280311
239944;GreyMatter;0.807135112503
239944;Ventricles;0.308377457271
208226;WhiteMatter;0.85796262827
208226;GreyMatter;0.814074293092
208226;Ventricles;0.224950834552
792564;WhiteMatter;0.847146814839
792564;GreyMatter;0.817028349762
792564;Ventricles;0.243945184139
