ID;LABEL;DICE
212318;WhiteMatter;0.86656800084
212318;GreyMatter;0.818299746645
212318;Ventricles;0.218824005083
201111;WhiteMatter;0.873817472455
201111;GreyMatter;0.829903423403
201111;Ventricles;0.282383045461
190031;WhiteMatter;0.857550346032
190031;GreyMatter;0.821679558793
190031;Ventricles;0.280953131227
857263;WhiteMatter;0.864343463656
857263;GreyMatter;0.831620676045
857263;Ventricles;0.277488810935
211720;WhiteMatter;0.853190873536
211720;GreyMatter;0.794183553797
211720;Ventricles;0.212190731656
856766;WhiteMatter;0.860721135552
856766;GreyMatter;0.8380414671
856766;Ventricles;0.340996318634
198451;WhiteMatter;0.853440352684
198451;GreyMatter;0.819616812066
198451;Ventricles;0.266584710232
188347;WhiteMatter;0.868735033712
188347;GreyMatter;0.839457067568
188347;Ventricles;0.359752517726
298051;WhiteMatter;0.869215437684
298051;GreyMatter;0.825246917735
298051;Ventricles;0.271647126108
192540;WhiteMatter;0.85362568827
192540;GreyMatter;0.829522022407
192540;Ventricles;0.200789986092
899885;WhiteMatter;0.855471142584
899885;GreyMatter;0.830306478265
899885;Ventricles;0.303533461577
245333;WhiteMatter;0.864882717568
245333;GreyMatter;0.835400379993
245333;Ventricles;0.30268331257
211417;WhiteMatter;0.858931610015
211417;GreyMatter;0.826293436749
211417;Ventricles;0.245523131192
397760;WhiteMatter;0.852274159252
397760;GreyMatter;0.815807838145
397760;Ventricles;0.268462935367
214423;WhiteMatter;0.845199227689
214423;GreyMatter;0.832707501496
214423;Ventricles;0.164339071127
366446;WhiteMatter;0.866566951032
366446;GreyMatter;0.824408604614
366446;Ventricles;0.253808539598
414229;WhiteMatter;0.858270143454
414229;GreyMatter;0.770344312161
414229;Ventricles;0.225057467463
199655;WhiteMatter;0.8585751507
199655;GreyMatter;0.824643993366
199655;Ventricles;0.181254436711
280739;WhiteMatter;0.866387932179
280739;GreyMatter;0.825856839322
280739;Ventricles;0.237375160929
672756;WhiteMatter;0.871745479267
672756;GreyMatter;0.830317557122
672756;Ventricles;0.237273859225
756055;WhiteMatter;0.859906458051
756055;GreyMatter;0.825972126242
756055;Ventricles;0.198133872276
196750;WhiteMatter;0.846707430471
196750;GreyMatter;0.830083971142
196750;Ventricles;0.284212273809
654754;WhiteMatter;0.865059092884
654754;GreyMatter;0.826529642014
654754;Ventricles;0.288106787523
751348;WhiteMatter;0.8579273485
751348;GreyMatter;0.824845770868
751348;Ventricles;0.307249801769
189450;WhiteMatter;0.851378382746
189450;GreyMatter;0.826628889217
189450;Ventricles;0.237896806169
499566;WhiteMatter;0.845312586199
499566;GreyMatter;0.823863423369
499566;Ventricles;0.248487983822
221319;WhiteMatter;0.864175979499
221319;GreyMatter;0.835262546912
221319;Ventricles;0.238423688604
239944;WhiteMatter;0.859892320022
239944;GreyMatter;0.827160661743
239944;Ventricles;0.286535353843
208226;WhiteMatter;0.867487364821
208226;GreyMatter;0.829540162714
208226;Ventricles;0.221985838638
792564;WhiteMatter;0.856709280296
792564;GreyMatter;0.83188081482
792564;Ventricles;0.259203816
